timestamp,symbol,best_bid,best_ask,bid_depth,ask_depth
2026-08-26 09:06:16.621,SOLUSDT,140.0,140.02,22.8649,19.2981
2026-08-26 09:06:16.912,BTCUSDT,60034.34,60046.34,11.1696,7.0179
2026-08-26 09:06:17.042,BTCUSDT,59910.56,59922.54,15.8015,24.0932
2026-08-26 09:06:17.151,BTCUSDT,59858.05,59870.03,9.034,8.2658
2026-08-26 09:06:17.232,BTCUSDT,59910.57,59922.55,5.5459,22.5528
2026-08-26 09:06:17.379,ETHUSDT,3001.05,3001.65,13.879,19.8788
2026-08-26 09:06:17.580,BTCUSDT,60055.34,60067.36,13.7709,8.9728
2026-08-26 09:06:17.762,BTCUSDT,59996.25,60008.25,24.3849,15.1341
2026-08-26 09:06:17.966,BTCUSDT,60119.48,60131.5,20.1321,7.4072
2026-08-26 09:06:18.145,ETHUSDT,2999.24,2999.84,13.3026,9.2065
2026-08-26 09:06:18.196,ETHUSDT,2999.15,2999.75,10.1057,7.2398
2026-08-26 09:06:18.488,ETHUSDT,3004.71,3005.31,13.0062,22.1499
2026-08-26 09:06:18.717,ETHUSDT,3000.0,3000.6,13.683,21.9562
2026-08-26 09:06:18.953,BTCUSDT,59979.9,59991.9,22.5188,5.317
2026-08-26 09:06:19.005,SOLUSDT,140.14,140.16,5.9074,21.9483
2026-08-26 09:06:19.207,BTCUSDT,60032.75,60044.75,7.8044,14.3963
2026-08-26 09:06:19.301,BTCUSDT,60003.78,60015.78,12.4341,13.2975
2026-08-26 09:06:19.576,BTCUSDT,59888.87,59900.85,19.8393,21.2064
2026-08-26 09:06:19.721,BTCUSDT,60009.22,60021.22,5.5996,9.0815
2026-08-26 09:06:19.891,ETHUSDT,2996.8,2997.4,5.5696,5.5166
2026-08-26 09:06:20.094,BTCUSDT,59984.53,59996.53,23.2715,5.93
2026-08-26 09:06:20.167,SOLUSDT,140.22,140.24,8.1635,5.2988
2026-08-26 09:06:20.436,ETHUSDT,3003.77,3004.37,7.2482,14.5138
2026-08-26 09:06:20.565,SOLUSDT,139.81,139.83,7.6881,17.0654
2026-08-26 09:06:20.753,ETHUSDT,2998.82,2999.42,22.991,10.1372
2026-08-26 09:06:20.853,ETHUSDT,3001.18,3001.78,14.5558,19.9744
2026-08-26 09:06:21.071,BTCUSDT,59928.09,59940.07,15.2947,21.1089
2026-08-26 09:06:21.184,BTCUSDT,60002.2,60014.2,19.3454,10.646
2026-08-26 09:06:21.483,BTCUSDT,60036.18,60048.18,8.6925,18.1874
2026-08-26 09:06:21.702,ETHUSDT,2999.33,2999.93,20.1979,7.6341
2026-08-26 09:06:21.955,BTCUSDT,60126.5,60138.52,19.9587,20.9954
2026-08-26 09:06:22.065,BTCUSDT,59996.09,60008.09,5.2864,17.6926
2026-08-26 09:06:22.203,BTCUSDT,60030.18,60042.18,11.4506,16.4417
2026-08-26 09:06:22.392,BTCUSDT,60014.28,60026.28,14.0421,9.2967
2026-08-26 09:06:22.528,ETHUSDT,2999.37,2999.97,19.8992,18.1092
2026-08-26 09:06:22.718,ETHUSDT,3001.04,3001.64,10.1057,21.1398
2026-08-26 09:06:22.784,ETHUSDT,3000.58,3001.18,18.3603,11.8475
2026-08-26 09:06:22.892,ETHUSDT,3000.42,3001.02,17.8459,24.2951
2026-08-26 09:06:23.030,ETHUSDT,2999.98,3000.58,7.4056,19.2539
2026-08-26 09:06:23.301,ETHUSDT,3004.47,3005.07,13.7233,24.6862
2026-08-26 09:06:23.400,SOLUSDT,140.06,140.08,12.9512,23.825
2026-08-26 09:06:23.584,BTCUSDT,59934.11,59946.09,20.5182,8.9735
2026-08-26 09:06:23.770,SOLUSDT,139.95,139.97,16.2577,15.6112
2026-08-26 09:06:23.860,ETHUSDT,3001.1,3001.7,18.8739,24.9435
2026-08-26 09:06:24.148,BTCUSDT,59954.13,59966.13,17.6981,22.1788
2026-08-26 09:06:24.249,SOLUSDT,139.96,139.98,15.8164,24.1026
2026-08-26 09:06:24.529,ETHUSDT,2993.98,2994.58,24.1811,23.978
2026-08-26 09:06:24.819,SOLUSDT,139.98,140.0,22.8749,14.3601
2026-08-26 09:06:24.922,ETHUSDT,2996.17,2996.77,6.4974,19.1668
2026-08-26 09:06:25.182,SOLUSDT,140.29,140.31,6.1844,13.2075
2026-08-26 09:06:25.383,BTCUSDT,60048.29,60060.31,12.8248,8.1889
2026-08-26 09:06:25.503,BTCUSDT,60143.52,60155.54,21.6866,6.4106
2026-08-26 09:06:25.591,BTCUSDT,59987.35,59999.35,7.4694,19.7931
2026-08-26 09:06:25.804,BTCUSDT,59876.08,59888.06,7.8482,10.5094
2026-08-26 09:06:25.913,BTCUSDT,59950.57,59962.57,15.4848,20.4332
2026-08-26 09:06:26.079,SOLUSDT,139.79,139.81,10.9764,7.4973
2026-08-26 09:06:26.353,BTCUSDT,59951.13,59963.13,22.6045,20.085
2026-08-26 09:06:26.522,ETHUSDT,3002.16,3002.76,12.63,22.8223
2026-08-26 09:06:26.766,ETHUSDT,2998.86,2999.46,22.5248,18.8287
2026-08-26 09:06:27.061,ETHUSDT,3000.03,3000.63,15.4568,6.7715
2026-08-26 09:06:27.290,SOLUSDT,139.68,139.7,9.8259,21.9993
2026-08-26 09:06:27.555,ETHUSDT,3003.83,3004.43,6.1331,7.1038
2026-08-26 09:06:27.775,SOLUSDT,140.16,140.18,23.0946,17.8053
2026-08-26 09:06:27.887,ETHUSDT,2999.92,3000.52,6.6619,7.0226
2026-08-26 09:06:28.136,SOLUSDT,140.21,140.23,9.4278,13.6753
2026-08-26 09:06:28.318,SOLUSDT,140.0,140.02,16.2134,21.7482
2026-08-26 09:06:28.532,SOLUSDT,139.86,139.88,5.842,7.156
2026-08-26 09:06:28.754,BTCUSDT,59943.87,59955.85,7.3495,20.2806
2026-08-26 09:06:28.969,SOLUSDT,139.94,139.96,21.3057,19.3658
2026-08-26 09:06:29.227,ETHUSDT,3000.25,3000.85,16.4669,15.4553
2026-08-26 09:06:29.283,SOLUSDT,139.84,139.86,18.3814,5.5128
2026-08-26 09:06:29.519,SOLUSDT,139.8,139.82,6.9761,23.4134
2026-08-26 09:06:29.816,ETHUSDT,2999.87,3000.47,12.1718,18.6602
2026-08-26 09:06:30.028,BTCUSDT,60067.27,60079.29,13.9201,5.956
2026-08-26 09:06:30.160,ETHUSDT,2995.81,2996.41,9.1876,20.4162
2026-08-26 09:06:30.337,SOLUSDT,140.03,140.05,20.0664,20.6194
2026-08-26 09:06:30.634,BTCUSDT,60017.91,60029.91,12.0361,15.7647
2026-08-26 09:06:30.847,BTCUSDT,59984.24,59996.24,21.5737,7.026
2026-08-26 09:06:30.948,ETHUSDT,3004.64,3005.24,17.436,17.7895
2026-08-26 09:06:31.191,ETHUSDT,3000.4,3001.0,12.0119,21.1179
2026-08-26 09:06:31.473,BTCUSDT,60031.47,60043.47,11.4552,7.2296
2026-08-26 09:06:31.701,SOLUSDT,139.83,139.85,20.1354,15.7651
2026-08-26 09:06:31.788,BTCUSDT,59973.31,59985.31,0.1373,0.3847
2026-08-26 09:06:32.046,SOLUSDT,139.73,139.75,0.3131,0.2587
2026-08-26 09:06:32.166,ETHUSDT,2997.09,2997.69,0.2295,0.1899
2026-08-26 09:06:32.423,BTCUSDT,60057.82,60069.84,0.1898,0.378
2026-08-26 09:06:32.579,BTCUSDT,59948.29,59960.29,0.105,0.1975
2026-08-26 09:06:32.879,SOLUSDT,140.04,140.06,0.2649,0.4392
2026-08-26 09:06:33.159,ETHUSDT,2997.16,2997.76,0.3827,0.4928
2026-08-26 09:06:33.388,BTCUSDT,60046.98,60059.0,0.3161,0.1308
2026-08-26 09:06:33.464,BTCUSDT,60021.74,60033.74,0.1386,0.467
2026-08-26 09:06:33.633,SOLUSDT,139.82,139.84,0.388,0.387
2026-08-26 09:06:33.688,ETHUSDT,3002.55,3003.15,0.2841,0.2751
2026-08-26 09:06:33.960,SOLUSDT,140.17,140.19,16.1799,6.1509
2026-08-26 09:06:34.080,SOLUSDT,139.95,139.97,6.2755,12.0882
2026-08-26 09:06:34.255,SOLUSDT,139.99,140.01,23.947,19.5552
2026-08-26 09:06:34.442,ETHUSDT,2995.98,2996.58,24.7241,9.3041
2026-08-26 09:06:34.734,SOLUSDT,139.91,139.93,11.6107,16.3971
2026-08-26 09:06:35.004,ETHUSDT,3003.18,3003.78,20.326,24.6036
2026-08-26 09:06:35.304,BTCUSDT,60035.0,60047.0,19.2423,12.167
2026-08-26 09:06:35.417,BTCUSDT,60126.54,60138.56,15.5954,19.6076
2026-08-26 09:06:35.653,SOLUSDT,139.87,139.89,21.7148,5.5898
2026-08-26 09:06:35.945,BTCUSDT,59957.06,59969.06,6.7821,23.9229
2026-08-26 09:06:36.211,SOLUSDT,140.05,140.07,21.0983,12.6258
2026-08-26 09:06:36.486,ETHUSDT,2998.57,2999.17,6.9173,12.1031
2026-08-26 09:06:36.625,ETHUSDT,3002.31,3002.91,6.8147,10.2101
2026-08-26 09:06:36.680,SOLUSDT,139.74,139.76,11.7944,20.0363
2026-08-26 09:06:36.773,SOLUSDT,139.97,139.99,24.6402,6.1829
2026-08-26 09:06:37.054,BTCUSDT,59878.67,59890.65,5.0932,12.6951
2026-08-26 09:06:37.262,SOLUSDT,139.81,139.83,22.1872,24.1142
2026-08-26 09:06:37.486,ETHUSDT,2996.88,2997.48,15.7043,24.5155
2026-08-26 09:06:37.761,BTCUSDT,59975.67,59987.67,16.4797,22.8287
2026-08-26 09:06:38.050,BTCUSDT,59987.9,59999.9,21.2872,13.9021
2026-08-26 09:06:38.189,SOLUSDT,140.15,140.17,21.1441,11.2333
2026-08-26 09:06:38.288,SOLUSDT,139.99,140.01,16.8021,8.3477
2026-08-26 09:06:38.575,SOLUSDT,139.84,139.86,24.9468,23.4
2026-08-26 09:06:38.641,SOLUSDT,139.73,139.75,20.6813,23.8802
2026-08-26 09:06:38.739,ETHUSDT,2998.27,2998.87,12.3139,9.789
2026-08-26 09:06:38.996,ETHUSDT,3002.77,3003.37,12.1664,23.3322
2026-08-26 09:06:39.279,SOLUSDT,139.84,139.86,21.9555,6.8191
2026-08-26 09:06:39.363,SOLUSDT,140.13,140.15,20.1385,17.864
2026-08-26 09:06:39.509,ETHUSDT,3004.45,3005.05,10.8592,17.5268
2026-08-26 09:06:39.715,BTCUSDT,59882.32,59894.3,5.4767,7.0864
2026-08-26 09:06:39.940,ETHUSDT,2995.79,2996.39,14.9523,20.7272
2026-08-26 09:06:40.068,SOLUSDT,139.95,139.97,15.551,5.8327
2026-08-26 09:06:40.130,SOLUSDT,140.18,140.2,17.8186,19.7851
2026-08-26 09:06:40.391,ETHUSDT,3002.07,3002.67,8.7648,24.2837
2026-08-26 09:06:40.535,SOLUSDT,139.94,139.96,19.7708,15.4797
2026-08-26 09:06:40.813,SOLUSDT,139.87,139.89,23.2132,6.973
2026-08-26 09:06:41.026,BTCUSDT,59972.19,59984.19,6.4593,9.0722
2026-08-26 09:06:41.105,SOLUSDT,139.99,140.01,5.9047,12.6298
2026-08-26 09:06:41.239,ETHUSDT,2999.86,3000.46,23.0879,18.1919
2026-08-26 09:06:41.300,BTCUSDT,59926.88,59938.86,21.5314,12.4357
2026-08-26 09:06:41.586,BTCUSDT,59937.66,59949.64,16.975,17.4353
2026-08-26 09:06:41.705,ETHUSDT,3001.39,3001.99,9.0975,22.5736
2026-08-26 09:06:41.985,ETHUSDT,3001.19,3001.79,13.3177,13.2728
2026-08-26 09:06:42.045,BTCUSDT,60078.37,60090.39,10.0685,5.2086
2026-08-26 09:06:42.124,SOLUSDT,139.94,139.96,7.5778,18.79
2026-08-26 09:06:42.257,BTCUSDT,60059.58,60071.6,23.0443,14.7707
2026-08-26 09:06:42.379,BTCUSDT,59913.3,59925.28,24.1063,19.3005
2026-08-26 09:06:42.459,SOLUSDT,139.84,139.86,10.6941,16.4022
2026-08-26 09:06:42.541,ETHUSDT,3002.02,3002.62,24.0042,16.095
2026-08-26 09:06:42.804,SOLUSDT,139.9,139.92,14.3791,7.1869
2026-08-26 09:06:42.965,ETHUSDT,3002.61,3003.21,6.6722,18.8723
2026-08-26 09:06:43.025,SOLUSDT,140.03,140.05,13.7622,7.8552
2026-08-26 09:06:43.078,SOLUSDT,140.09,140.11,20.371,19.4982
2026-08-26 09:06:43.246,BTCUSDT,59947.96,59959.96,22.1898,10.016
2026-08-26 09:06:43.312,BTCUSDT,59982.99,59994.99,12.8262,8.062
2026-08-26 09:06:43.368,BTCUSDT,60019.27,60031.27,17.5443,11.7178
2026-08-26 09:06:43.459,ETHUSDT,2999.87,3000.47,21.8684,17.0332
2026-08-26 09:06:43.645,BTCUSDT,60048.03,60060.05,6.1343,18.6953
2026-08-26 09:06:43.925,BTCUSDT,59957.03,59969.03,19.4816,11.4331
2026-08-26 09:06:44.074,BTCUSDT,59906.64,59918.62,5.118,5.0684
2026-08-26 09:06:44.263,SOLUSDT,140.2,140.22,22.1401,20.2435
2026-08-26 09:06:44.478,BTCUSDT,60053.25,60065.27,17.9773,23.2162
2026-08-26 09:06:44.588,ETHUSDT,2996.3,2996.9,18.7122,12.7353
2026-08-26 09:06:44.754,SOLUSDT,139.89,139.91,17.2522,11.9029
2026-08-26 09:06:44.877,ETHUSDT,3003.08,3003.68,14.0845,22.5889
2026-08-26 09:06:44.968,SOLUSDT,140.1,140.12,24.2608,12.769
2026-08-26 09:06:45.123,ETHUSDT,3002.27,3002.87,13.6347,10.9972
2026-08-26 09:06:45.226,SOLUSDT,139.88,139.9,24.7498,7.5005
2026-08-26 09:06:45.519,ETHUSDT,3001.85,3002.45,22.6724,14.2116
2026-08-26 09:06:45.754,ETHUSDT,3006.31,3006.91,12.2712,11.5202
2026-08-26 09:06:46.046,SOLUSDT,139.99,140.01,9.9201,19.2518
2026-08-26 09:06:46.200,SOLUSDT,139.92,139.94,23.0071,15.9641
2026-08-26 09:06:46.416,ETHUSDT,3001.56,3002.16,9.2703,7.8266
2026-08-26 09:06:46.571,ETHUSDT,3003.07,3003.67,23.0935,24.1147
2026-08-26 09:06:46.719,BTCUSDT,59976.69,59988.69,9.3436,16.0339
2026-08-26 09:06:46.867,SOLUSDT,139.92,139.94,8.6063,13.8596
2026-08-26 09:06:46.956,SOLUSDT,139.98,140.0,10.4664,19.9194
2026-08-26 09:06:47.087,SOLUSDT,140.24,140.26,16.5014,21.0167
2026-08-26 09:06:47.217,ETHUSDT,2999.2,2999.8,22.3606,7.6111
2026-08-26 09:06:47.269,SOLUSDT,140.08,140.1,18.5238,20.7392
2026-08-26 09:06:47.370,BTCUSDT,59950.74,59962.74,22.052,11.2659
2026-08-26 09:06:47.579,SOLUSDT,140.11,140.13,24.1591,11.1512
2026-08-26 09:06:47.654,ETHUSDT,2998.99,2999.59,14.5017,19.0721
2026-08-26 09:06:47.840,SOLUSDT,140.26,140.28,23.0163,8.0403
2026-08-26 09:06:47.961,SOLUSDT,140.15,140.17,8.1656,16.0464
2026-08-26 09:06:48.124,SOLUSDT,139.79,139.81,24.5225,18.2774
2026-08-26 09:06:48.217,BTCUSDT,59855.92,59867.9,7.712,12.619
2026-08-26 09:06:48.495,BTCUSDT,59966.39,59978.39,23.6188,16.6978
2026-08-26 09:06:48.566,BTCUSDT,60070.46,60082.48,23.9321,16.3357
2026-08-26 09:06:48.850,ETHUSDT,2995.54,2996.14,8.5447,17.4806
2026-08-26 09:06:49.146,BTCUSDT,59998.34,60010.34,24.8579,20.8194
2026-08-26 09:06:49.286,SOLUSDT,139.8,139.82,10.847,20.8556
2026-08-26 09:06:49.379,SOLUSDT,139.97,139.99,5.3191,22.821
2026-08-26 09:06:49.663,ETHUSDT,3001.02,3001.62,8.8405,10.6049
2026-08-26 09:06:49.892,BTCUSDT,60039.3,60051.3,11.3714,8.3376
2026-08-26 09:06:50.133,ETHUSDT,3004.88,3005.48,13.9786,13.659
2026-08-26 09:06:50.406,SOLUSDT,140.1,140.12,18.1882,11.6584
2026-08-26 09:06:50.687,SOLUSDT,140.03,140.05,19.6928,5.3842
2026-08-26 09:06:50.833,ETHUSDT,2997.26,2997.86,12.7679,18.9058
2026-08-26 09:06:50.987,ETHUSDT,2997.58,2998.18,21.0629,22.0725
2026-08-26 09:06:51.086,SOLUSDT,140.03,140.05,7.6468,11.9248
2026-08-26 09:06:51.157,ETHUSDT,2997.78,2998.38,10.3335,23.2671
2026-08-26 09:06:51.239,SOLUSDT,140.04,140.06,22.2296,22.9164
2026-08-26 09:06:51.494,BTCUSDT,60075.43,60087.45,6.4883,12.4678
2026-08-26 09:06:51.750,BTCUSDT,59980.26,59992.26,22.2738,5.1929
2026-08-26 09:06:51.917,ETHUSDT,2994.75,2995.35,8.1249,17.5225
2026-08-26 09:06:52.147,SOLUSDT,140.06,140.08,20.7226,7.1167
2026-08-26 09:06:52.380,BTCUSDT,59893.91,59905.89,23.36,23.5312
2026-08-26 09:06:52.613,BTCUSDT,59836.93,59848.89,13.6594,18.712
2026-08-26 09:06:52.817,BTCUSDT,59985.01,59997.01,0.2282,0.3117
2026-08-26 09:06:52.996,SOLUSDT,139.8,139.82,0.2877,0.3926
2026-08-26 09:06:53.225,BTCUSDT,59977.13,59989.13,0.1703,0.1791
2026-08-26 09:06:53.489,BTCUSDT,59880.03,59892.01,0.1753,0.4394
2026-08-26 09:06:53.727,SOLUSDT,139.97,139.99,0.3406,0.3027
2026-08-26 09:06:53.793,BTCUSDT,60041.05,60053.05,0.3619,0.4873
2026-08-26 09:06:54.073,ETHUSDT,2997.01,2997.61,0.4611,0.1242
2026-08-26 09:06:54.215,SOLUSDT,139.88,139.9,0.1048,0.3977
2026-08-26 09:06:54.359,SOLUSDT,139.93,139.95,0.3277,0.3909
2026-08-26 09:06:54.419,ETHUSDT,2992.94,2993.54,0.4054,0.2254
2026-08-26 09:06:54.572,SOLUSDT,140.04,140.06,0.2639,0.452
2026-08-26 09:06:54.729,ETHUSDT,2996.4,2997.0,14.0435,7.8417
2026-08-26 09:06:54.817,BTCUSDT,60062.44,60074.46,20.7653,12.6291
2026-08-26 09:06:54.911,ETHUSDT,2997.61,2998.21,5.279,20.8275
2026-08-26 09:06:55.030,BTCUSDT,60033.43,60045.43,9.3399,5.3278
2026-08-26 09:06:55.324,ETHUSDT,2996.08,2996.68,5.4336,12.8446
2026-08-26 09:06:55.484,SOLUSDT,139.97,139.99,9.5548,14.7307
2026-08-26 09:06:55.561,ETHUSDT,3001.29,3001.89,14.7468,18.3158
2026-08-26 09:06:55.743,BTCUSDT,59869.74,59881.72,19.1205,17.1564
2026-08-26 09:06:55.833,ETHUSDT,2994.21,2994.81,13.3269,5.2594
2026-08-26 09:06:55.916,ETHUSDT,3001.54,3002.14,18.6812,13.5799
2026-08-26 09:06:55.998,SOLUSDT,140.09,140.11,11.8219,12.4671
2026-08-26 09:06:56.101,ETHUSDT,3000.41,3001.01,6.2625,13.9416
2026-08-26 09:06:56.381,ETHUSDT,2999.02,2999.62,23.2029,23.0511
2026-08-26 09:06:56.480,ETHUSDT,2997.14,2997.74,16.0999,16.5444
2026-08-26 09:06:56.711,BTCUSDT,60051.47,60063.49,20.6319,16.4455
2026-08-26 09:06:56.988,SOLUSDT,140.06,140.08,21.2664,9.982
2026-08-26 09:06:57.197,BTCUSDT,59990.01,60002.01,15.2192,6.9117
2026-08-26 09:06:57.489,ETHUSDT,2996.39,2996.99,15.5847,14.2538
2026-08-26 09:06:57.736,SOLUSDT,140.14,140.16,6.3385,12.7915
2026-08-26 09:06:57.843,ETHUSDT,2999.85,3000.45,12.2756,20.5552
2026-08-26 09:06:57.930,SOLUSDT,139.82,139.84,11.5443,21.4967
2026-08-26 09:06:58.031,ETHUSDT,2996.58,2997.18,14.694,11.2834
2026-08-26 09:06:58.268,SOLUSDT,140.01,140.03,24.1545,16.9517
2026-08-26 09:06:58.414,BTCUSDT,59998.1,60010.1,15.47,15.0826
2026-08-26 09:06:58.471,ETHUSDT,2998.66,2999.26,10.9635,9.0848
2026-08-26 09:06:58.558,SOLUSDT,140.12,140.14,6.5742,14.2988
2026-08-26 09:06:58.635,ETHUSDT,2998.68,2999.28,16.1053,16.8769
2026-08-26 09:06:58.726,ETHUSDT,3001.2,3001.8,10.519,19.1259
2026-08-26 09:06:58.859,SOLUSDT,140.07,140.09,11.4561,5.3391
2026-08-26 09:06:59.049,SOLUSDT,139.96,139.98,12.3764,11.3054
2026-08-26 09:06:59.313,BTCUSDT,59952.86,59964.86,17.9266,12.9108
2026-08-26 09:06:59.493,BTCUSDT,59962.26,59974.26,11.4803,20.1298
2026-08-26 09:06:59.569,BTCUSDT,60010.8,60022.8,14.9335,23.539
2026-08-26 09:06:59.867,SOLUSDT,139.77,139.79,23.8025,9.7003
2026-08-26 09:07:00.019,ETHUSDT,3000.87,3001.47,6.6232,11.8715
2026-08-26 09:07:00.108,SOLUSDT,139.84,139.86,15.4936,17.8364
2026-08-26 09:07:00.391,SOLUSDT,139.95,139.97,21.2873,13.97
2026-08-26 09:07:00.454,ETHUSDT,2999.28,2999.88,9.7853,17.8952
2026-08-26 09:07:00.747,SOLUSDT,139.97,139.99,14.5739,5.8435
2026-08-26 09:07:00.968,BTCUSDT,60067.07,60079.09,15.0117,11.459
2026-08-26 09:07:01.200,ETHUSDT,2999.12,2999.72,15.2049,10.7928
2026-08-26 09:07:01.303,SOLUSDT,139.57,139.59,16.0006,5.8026
2026-08-26 09:07:01.447,BTCUSDT,60007.1,60019.1,5.143,19.0365
2026-08-26 09:07:01.657,SOLUSDT,140.06,140.08,12.9436,8.0451
2026-08-26 09:07:01.920,SOLUSDT,140.29,140.31,10.3129,12.486
2026-08-26 09:07:02.000,BTCUSDT,59911.12,59923.1,11.6897,11.5412
2026-08-26 09:07:02.221,SOLUSDT,140.03,140.05,14.033,13.9109
2026-08-26 09:07:02.298,SOLUSDT,140.04,140.06,9.0918,7.2539
2026-08-26 09:07:02.561,SOLUSDT,139.95,139.97,9.0029,16.4041
2026-08-26 09:07:02.624,SOLUSDT,139.95,139.97,22.733,21.3572
2026-08-26 09:07:02.804,SOLUSDT,139.87,139.89,16.3369,22.6876
2026-08-26 09:07:02.906,BTCUSDT,59871.96,59883.94,5.2472,21.5917
2026-08-26 09:07:03.148,ETHUSDT,2994.18,2994.78,19.3994,14.1577
2026-08-26 09:07:03.368,BTCUSDT,60018.09,60030.09,14.6035,16.9348
2026-08-26 09:07:03.576,BTCUSDT,59916.64,59928.62,17.3274,22.6882
2026-08-26 09:07:03.723,BTCUSDT,59967.14,59979.14,23.9357,23.6032
2026-08-26 09:07:04.021,SOLUSDT,139.88,139.9,6.9447,12.361
2026-08-26 09:07:04.268,ETHUSDT,3002.45,3003.05,6.522,13.3497
2026-08-26 09:07:04.545,BTCUSDT,59920.44,59932.42,11.041,10.2545
2026-08-26 09:07:04.602,BTCUSDT,59993.92,60005.92,23.3881,19.8852
2026-08-26 09:07:04.874,ETHUSDT,3002.97,3003.57,5.2869,6.7219
2026-08-26 09:07:05.111,SOLUSDT,140.0,140.02,10.4013,19.0575
2026-08-26 09:07:05.170,SOLUSDT,140.04,140.06,9.3095,12.9508
2026-08-26 09:07:05.367,ETHUSDT,2996.43,2997.03,21.609,13.2485
2026-08-26 09:07:05.601,BTCUSDT,60016.41,60028.41,24.1886,22.5275
2026-08-26 09:07:05.874,ETHUSDT,3000.4,3001.0,21.0388,5.4883
2026-08-26 09:07:05.935,BTCUSDT,59970.4,59982.4,18.7935,21.2071
2026-08-26 09:07:06.168,SOLUSDT,139.95,139.97,16.1789,19.0589
2026-08-26 09:07:06.428,SOLUSDT,139.93,139.95,10.7303,6.7683
2026-08-26 09:07:06.616,ETHUSDT,2994.96,2995.56,12.4653,23.0364
2026-08-26 09:07:06.768,BTCUSDT,59935.31,59947.29,19.7039,11.9358
2026-08-26 09:07:06.990,ETHUSDT,3001.57,3002.17,24.6703,20.3463
2026-08-26 09:07:07.266,ETHUSDT,3000.47,3001.07,12.2066,13.6342
2026-08-26 09:07:07.454,BTCUSDT,60014.8,60026.8,23.4944,17.9093
2026-08-26 09:07:07.664,SOLUSDT,139.81,139.83,22.7948,11.8691
2026-08-26 09:07:07.918,BTCUSDT,60007.88,60019.88,15.8042,21.6403
2026-08-26 09:07:08.069,SOLUSDT,140.11,140.13,24.5446,20.8456
2026-08-26 09:07:08.252,BTCUSDT,59969.63,59981.63,22.6145,24.8101
2026-08-26 09:07:08.491,BTCUSDT,59950.8,59962.8,10.0943,16.009
2026-08-26 09:07:08.636,BTCUSDT,60000.39,60012.39,14.7836,11.5097
2026-08-26 09:07:08.775,SOLUSDT,140.02,140.04,15.4624,21.3872
2026-08-26 09:07:08.989,SOLUSDT,140.01,140.03,18.756,24.759
2026-08-26 09:07:09.039,ETHUSDT,3002.51,3003.11,21.687,22.9047
2026-08-26 09:07:09.167,SOLUSDT,139.77,139.79,14.9041,23.3169
2026-08-26 09:07:09.460,BTCUSDT,59975.08,59987.08,11.0572,9.1849
2026-08-26 09:07:09.721,BTCUSDT,59918.99,59930.97,5.3244,10.9157
2026-08-26 09:07:10.012,SOLUSDT,139.74,139.76,6.3404,14.052
2026-08-26 09:07:10.157,ETHUSDT,3002.02,3002.62,5.2114,16.9512
2026-08-26 09:07:10.364,BTCUSDT,60025.24,60037.24,13.5705,16.7938
2026-08-26 09:07:10.503,SOLUSDT,139.83,139.85,18.5823,24.5403
2026-08-26 09:07:10.690,BTCUSDT,60065.46,60077.48,19.0126,22.2235
2026-08-26 09:07:10.988,BTCUSDT,59924.43,59936.41,18.7718,17.4046
2026-08-26 09:07:11.232,SOLUSDT,139.93,139.95,24.8928,12.5993
2026-08-26 09:07:11.494,BTCUSDT,60035.08,60047.08,10.0431,6.841
2026-08-26 09:07:11.664,SOLUSDT,140.19,140.21,14.0937,19.981
2026-08-26 09:07:11.769,BTCUSDT,59944.17,59956.17,11.1963,20.5433
2026-08-26 09:07:11.991,SOLUSDT,140.14,140.16,6.8991,18.6765
2026-08-26 09:07:12.185,BTCUSDT,60056.04,60068.06,6.382,8.6247
2026-08-26 09:07:12.279,ETHUSDT,3000.7,3001.3,10.0641,7.3534
2026-08-26 09:07:12.438,ETHUSDT,2995.55,2996.15,22.0711,5.7963
2026-08-26 09:07:12.551,BTCUSDT,59931.32,59943.3,24.3713,6.5364
2026-08-26 09:07:12.798,BTCUSDT,59965.8,59977.8,20.5148,21.1361
2026-08-26 09:07:12.997,ETHUSDT,3001.54,3002.14,11.0455,9.4685
2026-08-26 09:07:13.076,ETHUSDT,3000.57,3001.17,19.2766,21.1684
2026-08-26 09:07:13.270,BTCUSDT,60170.1,60182.14,7.7841,19.8071
2026-08-26 09:07:13.501,BTCUSDT,59986.85,59998.85,14.9229,20.8867
2026-08-26 09:07:13.622,SOLUSDT,139.77,139.79,17.6966,7.1266
2026-08-26 09:07:13.842,ETHUSDT,3001.68,3002.28,6.3388,6.7449
2026-08-26 09:07:14.116,ETHUSDT,2996.84,2997.44,13.0265,23.3855
2026-08-26 09:07:14.305,BTCUSDT,59988.49,60000.49,0.1096,0.1346
2026-08-26 09:07:14.365,ETHUSDT,2999.17,2999.77,0.2912,0.4883
2026-08-26 09:07:14.616,BTCUSDT,59982.17,59994.17,0.159,0.1533
2026-08-26 09:07:14.747,BTCUSDT,59903.64,59915.62,0.3098,0.2064
2026-08-26 09:07:14.896,BTCUSDT,59998.78,60010.78,0.4205,0.1755
2026-08-26 09:07:15.077,SOLUSDT,140.21,140.23,0.1584,0.1508
2026-08-26 09:07:15.194,BTCUSDT,59993.86,60005.86,0.1988,0.4014
2026-08-26 09:07:15.429,ETHUSDT,2999.67,3000.27,0.4009,0.1172
2026-08-26 09:07:15.722,ETHUSDT,3004.83,3005.43,0.2799,0.4345
